Jmag,Hmag,Ksmag,3.6mag,4.5mag,5.8mag,8.0mag,24mag,AKs,alpha,Cl
14.75,13.33,12.44,11.18,10.7,10.41,9.81,6.6,0.61,-1.3,II
15.32,13.8,13.12,12.16,11.61,10.98,9.72,5.52,0.96,-0.05,II
NaN,14.88,13.93,12.95,12.61,12.11,11.01,7.05,0.91,-0.6,II
15.66,14.56,13.96,13.01,12.82,12.42,NaN,NaN,0.36,NaN,II
15.63,14.6,13.99,13.31,12.96,12.4,11.59,NaN,0.24,-0.82,II
14.76,13.2,12.45,11.44,11.08,10.67,10.33,NaN,0.96,-1.55,II
15.27,13.52,12.54,11.53,11.25,10.96,10.49,NaN,1.05,-1.64,II
14.39,13.02,12.44,11.64,11.3,10.96,10.12,6.92,0.82,-1.11,II
15.58,13.82,12.69,11.51,10.88,10.28,9.38,6.23,0.93,-0.4,II
14.03,12.89,12.4,11.77,11.47,11.06,10.15,6.84,0.51,-0.97,II
15.07,13.74,13.21,12.46,12.1,11.82,NaN,NaN,0.78,NaN,II
13.36,11.92,11.09,9.92,9.48,9.03,8.44,5.32,0.68,-1.13,II
14.98,13.39,12.62,11.69,11.37,11.04,10.5,NaN,0.98,-1.47,II
NaN,NaN,14.46,12.05,11.46,11.02,10.64,NaN,NaN,-1.23,II
15.58,13.95,13.12,12.51,12.34,11.84,10.86,NaN,1,-0.9,II
15.2,13.54,12.2,10.86,10.06,9.52,8.78,3.92,0.58,-0.49,II
14.84,12.93,11.83,10.49,9.96,9.48,8.65,5.9,1.19,-0.74,II
16.6,14.31,12.93,11.77,11.15,10.61,9.86,NaN,1.54,-0.66,II
17,15.26,13.83,12.62,12.17,11.78,11.28,NaN,0.62,-1.31,II
16.88,14.92,13.96,13.05,12.73,12.33,11.36,NaN,1.41,-0.89,II
14.81,13.29,12.67,11.83,11.42,11.01,10.07,6.06,0.97,-0.83,II
16.33,13.38,11.7,10.19,9.65,9.17,8.24,4.53,2.31,-0.62,II
13.08,11.95,11.43,10.9,10.55,10.2,9.39,NaN,0.49,-1.12,II
16.37,13.64,12.02,10.66,10.17,9.84,9.29,5.14,2.01,-1.29,II
14.87,12.46,11.23,10.44,10.27,9.98,9.57,NaN,1.87,-1.81,II
NaN,NaN,NaN,14.56,14.01,13.35,12.6,8.36,NaN,-0.55,II
16.61,14.59,13.59,12.5,12.12,11.56,10.88,NaN,1.46,-0.94,II
NaN,15.92,14.82,13.89,13.64,13.22,12.58,NaN,1.53,-1.3,II
16.14,14.98,14.35,13.72,13.37,13.1,NaN,NaN,0.45,NaN,II
16.11,13.7,12.17,10.69,10.02,9.5,8.84,NaN,1.59,-0.73,II
12.31,11.13,10.39,9.39,9.02,8.71,8.02,5.42,0.38,-1.29,II
14.55,12.7,11.65,10.4,9.96,9.5,8.46,5.57,1.13,-0.63,II
15.75,14.26,13.51,12.72,12.45,12.28,11.58,NaN,0.84,-1.56,II
NaN,NaN,NaN,13.81,13.44,13,12.4,NaN,NaN,-1.2,II
13.56,12.45,11.91,11.25,10.9,10.56,9.93,7.6,0.44,-1.32,II
14.32,13.28,12.72,11.9,11.57,11.12,10.53,7.93,0.31,-1.23,II
14.1,12.79,12.17,11.38,11.06,10.82,9.71,6.01,0.68,-0.96,II
15.81,14.2,13.54,12.77,12.57,12.16,11.59,NaN,1.07,-1.45,II
13.98,12.93,12.4,11.7,11.39,10.9,9.95,6.69,0.35,-0.81,II
14.54,13.41,12.74,11.72,11.32,11.01,10.17,6.98,0.35,-1.09,II
NaN,13.55,13.21,12.81,12.74,12.55,12.27,7.26,0.25,-2.19,II*
15.02,13.82,13.45,13.07,13.01,12.89,11.96,7.08,0.64,-1.58,II*
15.32,14.33,13.93,13.66,13.53,13.4,12.75,9.4,0.37,-1.81,II*
15.44,14.56,14.14,13.76,13.61,13.69,NaN,8.85,0.17,NaN,II*
14.85,13.56,13.09,12.76,NaN,12.4,NaN,6.62,0.73,NaN,I*
NaN,NaN,NaN,NaN,12.95,NaN,NaN,5.26,NaN,NaN,I*
13.8,12.29,11.47,NaN,10.59,NaN,NaN,4.48,0.82,NaN,I*
NaN,NaN,NaN,13.96,12.92,12.02,10.83,NaN,NaN,0.73,I
NaN,15.79,14.49,13.56,12.77,11.87,10.58,NaN,0.27,0.59,I
NaN,NaN,NaN,13.94,12.81,11.87,11.07,NaN,NaN,0.44,I
NaN,NaN,NaN,13.98,12.71,11.8,11.02,NaN,NaN,0.52,I
NaN,NaN,NaN,11.3,9.92,9.03,8.37,NaN,NaN,0.46,I
NaN,12.6,9.96,8.17,7.01,6.31,5.66,NaN,2.3,-0.01,I
NaN,15.77,14.89,12.58,11.7,10.96,9.84,5.83,0,0.27,I
NaN,NaN,14.2,12.85,11.83,10.97,10.04,6.67,NaN,0.37,I
15.94,14.53,13.88,13.19,12.85,12.6,NaN,NaN,0.82,NaN,II
14.96,13.17,12.43,11.67,11.44,11.17,10.7,NaN,1.25,-1.72,II
NaN,15.5,14.81,13.91,13.53,13.34,12.58,NaN,0.12,-1.36,II
NaN,NaN,14.78,13.93,13.3,13.02,12.31,NaN,NaN,-1.05,II
NaN,NaN,NaN,13.56,12.75,12.08,10.84,6.9,NaN,0.24,II
NaN,15.03,13.87,12.67,12.2,11.97,11.24,NaN,0.94,-1.25,II
13.81,12.37,11.54,10.71,10.34,10.05,9.05,5.74,0.7,-0.97,II
NaN,15.06,13.8,12.27,11.72,11.14,10.35,NaN,0.92,-0.63,II
15.34,13.73,12.83,11.39,10.91,10.49,9.88,6.71,0.9,-1.12,II
16.57,14.9,14.22,13.18,12.8,12.47,NaN,NaN,1.13,NaN,II
15.14,13.87,13.2,12.23,11.82,11.55,11.18,7.42,0.56,-1.66,II
14.79,13.72,13.16,12.14,11.6,10.76,NaN,NaN,0.36,NaN,II
16.51,14.69,13.57,12.68,12.4,12.16,NaN,NaN,1.03,NaN,II
16.22,14.81,14.15,13.4,12.99,12.65,NaN,NaN,0.8,NaN,II
11.46,10.28,9.71,8.76,8.31,7.58,6.63,NaN,0.53,-0.35,II
15.85,14.1,13.11,11.72,11.26,10.74,10.13,6.97,1.03,-1,II
12.42,11.12,10.52,9.74,9.36,NaN,NaN,NaN,0.7,NaN,II
13.59,11.96,11.22,10.2,9.91,9.32,NaN,NaN,1.09,NaN,II
NaN,10.36,NaN,8,7.52,6.75,5.54,3.24,NaN,0.03,II
NaN,14,12.08,10.36,9.79,9.34,8.9,NaN,2.46,-1.17,II
13.53,11.78,10.75,9.38,8.94,8.33,7.13,3.35,1,-0.24,II
15.63,14.37,13.82,13.42,13.09,12.85,12.11,NaN,0.68,-1.36,II
NaN,NaN,NaN,12.54,11.79,11.36,10.8,NaN,NaN,-0.88,II
16.31,14.61,13.79,12.41,11.92,11.42,10.79,NaN,1.11,-0.97,II
NaN,NaN,NaN,12.38,11.92,11.51,10.68,7.63,NaN,-0.9,II
16.67,14.87,13.66,11.54,10.93,10.34,9.48,NaN,0.92,-0.47,II
NaN,NaN,NaN,13.13,12.4,12.14,11.41,NaN,NaN,-0.95,II
15.17,13.62,12.86,12.04,11.73,11.48,11.04,7.12,0.93,-1.69,II
16.21,14.58,13.71,12.87,12.52,NaN,NaN,NaN,0.96,NaN,II
14.62,12.84,11.87,10.09,9.5,8.83,7.98,NaN,1.12,-0.4,II
11.61,10.32,9.31,8,7.55,7.08,6.05,3.22,0.3,-0.62,II
NaN,NaN,NaN,11.4,10.93,10.41,9.74,NaN,NaN,-0.92,II
NaN,NaN,13.19,10.67,9.59,8.91,8.42,NaN,NaN,-0.3,II
NaN,15.6,13.18,11.44,10.53,9.91,9.2,NaN,2.58,-0.3,II
16.31,15.21,14.29,13.28,12.87,12.49,11.99,NaN,0.08,-1.36,II
16.23,14.15,13.32,12.62,12.2,11.82,10.98,NaN,1.56,-0.97,II
NaN,13.78,11.41,9.46,8.73,8.11,7.59,NaN,3.04,-0.69,II
15.37,13.35,12.12,10.98,10.45,10.08,9.47,4.42,1.23,-1.14,II
NaN,14.76,13.15,11.75,11.16,10.68,9.92,NaN,1.68,-0.76,II
NaN,13.95,12.47,10.65,9.98,9.51,9.14,6.47,1.09,-1.12,II
14.79,13.62,13,12.29,11.84,11.22,10.05,6.81,0.47,-0.25,II
NaN,NaN,12.73,10.81,9.71,9.05,8.38,NaN,NaN,-0.11,II
NaN,NaN,15.06,13.77,12.85,12.33,11.62,NaN,NaN,-0.43,II
16.22,14.46,13.64,12.2,11.74,11.25,10.66,8.48,1.21,-1.06,II
16.7,15.36,14.4,13.28,12.77,12.36,11.57,NaN,0.43,-0.9,II
NaN,15.45,14.29,12.89,12.39,11.9,11.53,NaN,0.88,-1.26,II
NaN,14.95,13.52,12.03,11.57,11.25,10.91,NaN,1.63,-1.56,II
NaN,NaN,12.21,11.57,11,10.43,10.03,NaN,NaN,-1.06,II
16.71,13.72,12.08,10.61,9.91,9.34,8.74,5.12,2.39,-0.7,II
15.84,13.96,12.92,11.72,11.3,10.84,10.03,6.02,1.21,-0.89,II
16.3,14.37,13.7,12.32,11.9,11.47,10.81,NaN,1.4,-1.1,II
15.84,13.57,12.26,10.92,10.48,10.16,9.63,6.37,1.57,-1.38,II
15.96,13.91,12.68,11.35,10.97,10.67,9.95,6.8,1.29,-1.26,II
16.23,14.51,13.75,13.01,12.61,12.38,11.36,NaN,1.18,-1,II
14.71,13.27,12.62,11.72,11.22,10.7,9.87,NaN,0.85,-0.71,II
15.85,14.83,14.17,13.68,13.49,13.6,NaN,NaN,0.18,NaN,II
15.71,14.31,13.74,13,12.61,12.2,11.59,NaN,0.84,-1.22,II
16.17,15.02,14.44,13.87,13.62,13.47,NaN,NaN,0.47,NaN,II
NaN,15.39,13.88,11.96,11.25,10.65,9.98,NaN,1.03,-0.57,II
15.37,13.95,13.23,12.62,12.17,11.85,11.27,NaN,0.75,-1.31,II
13.9,NaN,NaN,10.53,10.06,9.58,8.69,NaN,NaN,-0.73,II
15.16,13.35,12.6,11.78,11.42,11.08,10.61,NaN,1.27,-1.49,II
NaN,14.32,13.1,11.21,10.71,10.31,9.66,NaN,1.02,-1.07,II
NaN,NaN,11.28,10.42,10.1,9.68,9.13,NaN,NaN,-1.34,II
NaN,NaN,NaN,13.75,13.25,12.72,12.27,NaN,NaN,-1.12,II
16.1,15.02,14.3,13.62,13.33,12.78,11.81,NaN,0.23,-0.72,II
NaN,NaN,NaN,13.52,12.75,12.11,11.48,NaN,NaN,-0.49,II
15.67,14.37,13.88,13.03,12.68,12.4,11.53,NaN,0.74,-1.14,II
NaN,NaN,14.89,13.81,13.33,12.71,11.74,NaN,NaN,-0.43,II
12.02,10.72,9.94,9.05,8.65,8.38,7.56,3.97,0.52,-1.17,II
14.65,12.94,11.99,11.01,10.52,10.15,9.56,6.82,1.01,-1.19,II
13.02,11.74,11.25,10.68,10.35,9.87,9.16,6.73,0.72,-1.07,II
15.89,14.91,14.2,13.69,13.43,13.3,NaN,NaN,0.07,NaN,II
NaN,15.69,15.03,14.46,14.15,13.64,12.91,NaN,0.27,-1.02,II
12.39,11.53,10.91,9.81,9.39,9.07,8.36,5.45,0,-1.2,II
NaN,NaN,12.99,12.04,11.74,11.49,10.9,NaN,NaN,-1.55,II
14.83,13.56,12.89,12.01,11.64,11.26,10.59,NaN,0.58,-1.21,II
NaN,15.43,14.61,13.54,13.08,12.69,11.94,NaN,0.2,-1.03,II
NaN,NaN,NaN,13.33,12.54,11.92,11,NaN,NaN,-0.19,II
16.49,15.01,14.75,13.98,13.69,13.28,12.55,NaN,0.93,-1.17,II
15.77,14.65,14.03,13.44,13.24,13.03,12.26,NaN,0.37,-1.49,II
14.06,12.79,12.02,11.06,10.68,10.33,9.51,6.51,0.49,-1.07,II
16.24,14.79,14.32,13.28,12.98,12.64,NaN,NaN,0.89,NaN,II
14.35,13.07,12.55,12.05,11.95,11.89,11.61,6.37,0.72,-2.34,II*
15.06,13.97,13.44,12.89,12.79,12.62,11.98,7.59,0.42,-1.8,II*
16.8,15.2,14.55,14.01,13.87,13.9,NaN,8.5,1.05,NaN,I*
NaN,NaN,NaN,NaN,14.03,13.4,12.72,5.33,NaN,NaN,I*
NaN,NaN,NaN,14.55,13.03,11.79,10.93,5.56,NaN,1.31,I
NaN,NaN,13.66,10.93,9.38,8.19,7.23,1.71,NaN,1.37,I
NaN,NaN,NaN,12.13,10.4,9.16,8.2,3.51,NaN,1.62,I
NaN,NaN,NaN,13.87,12.82,11.74,10.81,5.4,NaN,0.7,I
NaN,NaN,NaN,12.35,10.72,9.98,9.85,NaN,NaN,-0.08,I
NaN,NaN,NaN,13.81,12.08,11.12,10.36,5.67,NaN,1.01,I
15.85,14.99,NaN,10.51,8.99,7.7,6.16,1.28,NaN,2.12,I
NaN,NaN,NaN,14.45,11.87,10.59,10,NaN,NaN,2.1,I
NaN,NaN,NaN,15.37,14.16,13.27,12.19,6.64,NaN,0.76,I
NaN,NaN,14.87,13.69,12.89,12.07,10.82,6.69,NaN,0.45,I
16.18,14.21,12.44,10,9.11,8.3,7.39,2.93,0.68,0.15,I
NaN,NaN,NaN,12.14,10.53,9.61,9.02,NaN,NaN,0.65,I
NaN,NaN,13.54,11.12,9.89,8.98,8.05,3.97,NaN,0.65,I
NaN,15.37,12.63,9.79,8.74,7.83,6.91,2.79,2.93,0.45,I
NaN,NaN,NaN,12.24,10.72,9.5,8.43,3.4,NaN,1.51,I
NaN,NaN,NaN,14.98,13.87,12.9,12.01,8.7,NaN,0.56,I
NaN,NaN,14.83,13.74,13.03,12.17,10.86,7.89,NaN,0.49,I
NaN,NaN,14.6,12.66,11.42,10.49,9.33,5.06,NaN,0.92,I
NaN,NaN,NaN,12.72,11.57,10.77,9.77,6.6,NaN,0.48,I
NaN,NaN,NaN,14.65,12.86,11.58,10.32,5.51,NaN,2.07,I
11.32,9.9,9,7.79,7.36,6.89,5.83,2.36,0.6,-0.6,II
16.01,14.84,14.23,13.46,13.04,12.58,11.69,7.79,0.45,-0.81,II
15.51,14.33,13.55,12.64,12.27,11.98,11.4,NaN,0.33,-1.43,II
NaN,15.42,14.36,12.59,12,11.39,10.64,7.3,0.35,-0.58,II
NaN,NaN,NaN,14.9,14.62,14.24,13.58,NaN,NaN,-1.31,II
13.3,11.98,11.15,10.17,9.69,9.12,8.28,5.72,0.5,-0.65,II
14.92,13.22,12.46,11.45,11.02,10.47,9.64,6.36,1.16,-0.73,II
16.99,15.69,14.84,13.79,13.32,12.91,12.1,9.36,0.47,-0.91,II
14.82,13.5,12.82,11.85,11.45,11.11,10.6,8.46,0.66,-1.41,II
NaN,NaN,NaN,10.14,9.3,8.77,7.92,NaN,NaN,-0.34,II
16.5,14.89,13.97,12.74,12.25,11.82,11.11,8.34,0.88,-0.98,II
15.52,14.62,14.14,13.4,13.1,12.88,12.44,NaN,0.17,-1.75,II
16.78,15.63,15.32,14.55,14.21,14.1,13.15,NaN,0.57,-1.3,II
13.14,11.82,10.84,9.67,9.36,9.02,8.23,4.78,0.38,-1.19,II
15.6,14.33,13.51,12.53,11.96,11.53,10.84,8.32,0.43,-0.93,II
14.9,13.46,12.73,11.95,11.62,11.29,10.41,6.72,0.8,-1.08,II
16.73,NaN,15.13,14,13.5,13.05,12.4,8.13,NaN,-1.01,II
16.99,15.04,14.45,13.7,13.45,13.1,12.72,NaN,1.41,-1.69,II
NaN,NaN,14.97,13.14,12.51,12.02,11.37,8.53,NaN,-0.82,II
NaN,NaN,14.98,13.59,12.9,12.3,11.39,7.88,NaN,-0.33,II
NaN,NaN,NaN,14.89,14.41,14.18,13.37,NaN,NaN,-1.15,II
16.61,15.52,14.95,14.26,13.86,13.54,12.94,NaN,0.37,-1.34,II
16.15,14.85,14.17,13.25,12.73,12.39,11.59,NaN,0.6,-0.97,II
14.02,13.03,12.39,10.87,10.19,9.72,8.94,6.72,0.16,-0.66,II
15.04,14.07,13.53,12.93,12.66,12.2,11.46,8.6,0.23,-1.12,II
15.55,13.63,12.41,10.88,10.31,9.82,8.92,4.98,1.09,-0.6,II
16.71,14.88,13.95,12.97,12.69,12.6,NaN,NaN,1.23,NaN,II
NaN,15.34,14.52,13.34,12.82,12.38,11.64,NaN,0,-0.89,II
NaN,NaN,15.08,13.02,12.22,11.7,11.18,7.56,NaN,-0.76,II
15.5,14.43,13.74,13.27,12.88,12.49,11.88,NaN,0.24,-1.24,II
12.19,11.05,10.34,9.21,8.87,8.52,7.98,5.43,0.33,-1.43,II
15.91,14.15,13.21,11.98,11.43,10.87,10.05,7.91,1.12,-0.62,II
14.08,12.58,11.66,10.26,9.74,9.26,8.49,5.66,0.71,-0.81,II
NaN,NaN,NaN,14.05,13.19,12.52,11.78,NaN,NaN,-0.25,II
13.53,12.45,11.97,11.43,11.07,10.67,10,7.04,0.45,-1.19,II
13.7,12.08,11.19,10.37,9.86,9.39,8.53,5.63,0.91,-0.74,II
16.57,15.08,14.33,13.18,12.7,12.2,11.44,NaN,0.83,-0.83,II
15.49,12.61,10.35,7.46,6.51,5.82,5.21,2.56,1.65,-0.28,II
NaN,NaN,14.23,12.58,11.92,11.28,10.66,NaN,NaN,-0.62,II
NaN,14.38,12.72,11.48,10.7,10.08,9.69,NaN,1.17,-0.79,II
15.09,13.87,13.23,12.37,11.93,11.44,10.66,8.09,0.52,-0.87,II
15.75,13.6,12.3,10.97,10.37,9.74,8.89,6.11,1.4,-0.44,II
NaN,15.67,14.94,13.94,13.44,12.96,12.27,9.09,0,-0.92,II
15.14,13.32,12.47,10.78,10.04,9.26,8.35,5.74,1.29,-0.04,II
16.56,15.45,14.7,13.88,13.4,12.93,12.16,NaN,0.24,-0.87,II
12.95,11.7,11.13,10.31,9.87,9.34,8.47,5.16,0.64,-0.72,II
NaN,NaN,NaN,14.65,14.22,13.81,13.15,NaN,NaN,-1.12,II
NaN,15.5,13.52,12.01,11.36,10.62,9.7,6.9,2.36,-0.16,II
16.39,14.32,13.19,11.35,10.69,10.09,9.23,6.05,1.42,-0.41,II
14.25,12.06,10.87,9.47,8.9,8.46,7.9,NaN,1.57,-1.05,II
14.23,13.13,12.69,11.95,11.67,11.3,10.91,8.04,0.51,-1.62,II
12.71,10.78,9.3,7.91,7.19,6.56,5.64,1.99,0.88,-0.24,II
NaN,14.41,12.89,11.61,11.14,10.72,10.16,NaN,1.84,-1.18,II
NaN,NaN,NaN,13.11,12.14,11.49,10.62,NaN,NaN,-0.03,II
NaN,NaN,15.21,13.78,13.41,12.8,11.74,NaN,NaN,-0.46,II
16.31,14.19,12.92,11.79,11.37,10.96,10.44,7.05,1.35,-1.29,II
NaN,NaN,NaN,14.6,14.1,13.54,12.79,NaN,NaN,-0.75,II
NaN,15.68,14.6,13.25,12.67,12.03,11.45,NaN,0.4,-0.75,II
15.08,14.03,13.49,12.78,12.32,11.63,10.73,7.91,0.34,-0.44,II
14,12.2,11,9.46,8.86,8.1,6.98,3.35,0.94,0.03,II
15.97,13.81,12.58,11.11,10.43,9.82,9.26,NaN,1.46,-0.71,II
15.26,13.94,13.24,11.65,11.09,10.54,9.69,6.85,0.63,-0.59,II
NaN,NaN,13.1,11.05,10.22,9.59,8.92,4.73,NaN,-0.41,II
NaN,NaN,NaN,14.65,13.84,13.36,12.54,NaN,NaN,-0.47,II
NaN,NaN,14.46,13.86,13.65,13.4,12.64,NaN,NaN,-1.45,II
NaN,NaN,NaN,14.75,13.83,13.15,12.11,8.32,NaN,0.14,II
NaN,NaN,NaN,14.54,13.88,13.07,12.69,NaN,NaN,-0.65,II
15.42,13.65,12.9,11.85,11.47,11.13,10.61,7.84,1.23,-1.43,II
NaN,NaN,NaN,14.74,14.16,13.52,12.65,NaN,NaN,-0.42,II
NaN,NaN,14.64,12.39,11.68,11.07,10.4,8.6,NaN,-0.56,II
NaN,NaN,NaN,15.05,14.63,14.35,13.48,NaN,NaN,-1.08,II
13.4,12.05,11.51,10.67,10.2,9.61,8.74,6.15,0.79,-0.6,II
15.77,14.41,13.86,12.76,12.31,11.84,11.4,NaN,0.79,-1.26,II
NaN,NaN,NaN,14.12,13.26,12.79,12.19,5.58,NaN,-0.68,II
15.57,13.03,11.51,9.73,9.25,8.87,8.32,5.38,1.81,-1.23,II
14.81,13.23,12.4,11.44,11.02,10.65,9.8,6.89,0.91,-0.97,II
NaN,NaN,14.87,13.57,13.06,12.54,11.77,8.19,NaN,-0.77,II
16.55,14.86,13.76,12.53,12.05,11.6,10.91,7.69,0.85,-0.98,II
NaN,14.29,12.57,11.2,10.55,9.97,9.38,NaN,1.75,-0.74,II
14.44,13.84,13.6,13.1,12.88,12.86,NaN,NaN,0,NaN,II
NaN,NaN,NaN,14.03,13.21,12.57,11.37,NaN,NaN,0.17,II
11.16,9.7,8.68,7.27,6.79,6.3,5.47,2.92,0.54,-0.77,II
14.37,13.23,12.74,12.13,11.86,11.43,10.74,NaN,0.52,-1.21,II
NaN,NaN,13.78,11.92,11.22,10.66,10.25,6.18,NaN,-0.93,II
12.25,10.93,9.99,8.52,7.98,7.52,6.76,3.62,0.4,-0.84,II
NaN,15.94,14.93,13.76,13.28,12.84,12.04,NaN,0.57,-0.88,II
NaN,16,14.91,13.85,13.23,13,12.21,NaN,0.3,-1.04,II
NaN,NaN,NaN,13.8,12.81,12.09,11.48,8.93,NaN,-0.19,II
15,13.95,13.45,12.38,11.9,11.43,10.49,7.3,0.38,-0.69,II
15,13.85,13.45,12.96,12.82,12.55,12.02,8.09,0.57,-1.75,II*
13.04,11.9,11.24,10.85,10.71,10.57,10.41,7.75,0.38,-2.32,II*
14.97,13.33,12.45,11.87,11.36,11.08,11.02,7.12,0.96,-1.88,II*
